661,199,5,876016726
447,1016,3,878854918
301,1028,5,882074801
609,948,1,886895886
846,1055,3,883949459
658,515,5,875145493
792,129,4,877909753
450,629,4,882397940
327,274,2,887819462
767,180,5,891462870
843,173,2,879446215
276,1228,1,874977422
151,478,5,879524471
279,778,4,891209332
128,471,4,879967804
551,218,5,892783212
392,328,3,891037634
314,66,5,877887763
479,1013,1,879460453
880,879,3,880166529
276,294,4,874786366
405,1577,1,885549506
113,979,5,875936424
7,561,4,891354611
747,209,3,888640437
13,7,2,882396790
257,313,5,884151683
325,154,3,891478480
291,783,2,875087432
314,806,4,877887802
94,419,3,891721615
899,284,3,884120205
896,603,4,887158384
269,447,3,891451303
707,1479,5,886287854
721,323,3,877137598
94,1032,2,891723807
145,732,4,875272833
138,147,4,879023779
561,1512,5,885807455
110,245,3,886987540
586,187,4,884058566
207,3,2,877846284
878,66,3,880869354
13,614,4,884538634
52,531,5,882922833
524,204,3,884635358
450,153,5,882374422
498,222,3,881961877
119,282,5,874775136
486,262,1,879874017
763,13,3,878919116
287,249,5,875334430
541,465,4,883874716
804,145,3,879446276
730,685,2,880310569
774,386,2,888556225
613,89,5,891227237
450,432,4,882377861
437,417,5,880143482
148,408,5,877399018
680,276,5,877075135
773,7,2,888539992
426,196,4,879444734
405,856,1,885546287
249,58,5,879572516
264,202,5,886123596
337,250,3,875185219
498,1070,3,881959103
11,88,3,891905003
108,137,5,879879941
676,255,5,892686348
886,183,5,876033088
661,568,4,888301266
703,1197,3,875242762
453,85,3,877561301
911,21,4,892840144
235,50,5,889655403
314,377,3,877890982
630,871,2,885666918
354,463,4,891217575
758,252,3,880672830
867,1154,5,880078991
926,303,3,888351713
21,547,2,874951292
592,4,4,882956418
774,176,4,888557198
933,561,3,874938808
506,97,4,874873374
594,357,4,874786664
303,167,3,879468307
792,1054,1,877910666
435,435,3,884132230
843,650,3,879447801
430,253,1,877225484
416,118,2,876697479
515,322,3,887659073
537,419,2,886031342
552,280,3,879222002
575,321,3,878146540
141,1059,1,884584886
796,300,4,892611903
198,323,2,884204637
495,90,4,888635637
863,902,5,889289456
831,129,2,891354866
907,288,5,880158476
707,995,4,879439418
79,268,5,891271792
456,508,4,881371427
785,318,4,879439232
270,535,5,876954123
554,1012,3,876231839
73,894,1,888625592
234,130,1,892336194
246,447,3,884922714
584,82,3,885778458
836,419,2,885753979
388,258,5,886439506
74,358,2,888333372
13,766,4,882139686
385,50,1,879440127
210,629,3,891035928
18,462,3,880130065
279,487,3,890282182
125,158,4,892839066
393,789,1,887746015
445,1047,1,891200656
125,150,1,879454892
650,80,2,891389216
561,77,1,885809246
336,864,1,877757837
524,209,4,884634755
114,197,4,881260506
193,288,1,889123777
94,569,1,891722980
99,11,5,885680138
433,286,5,880585068
64,679,3,889740033
189,294,5,893264220
346,727,1,874947794
583,265,4,879384522
757,827,3,888466758
524,494,4,884637409
553,423,3,879948655
753,484,5,891401757
94,235,4,891722980
294,1016,4,877820189
210,926,2,887730909
492,86,3,879969454
621,386,3,874963126
718,240,1,883349467
858,286,4,879458829
240,269,5,885775536
26,936,4,891352136
246,404,3,884922434
752,272,4,891207898
921,24,3,879380097
458,273,4,886394730
592,678,2,882607690
412,24,3,879717177
878,317,4,880866054
735,126,3,876698570
698,175,3,886367406
883,550,3,892557605
286,111,5,876521858
416,1058,5,893213019
533,313,5,884007337
213,182,4,878955766
539,301,5,879787770
407,423,4,876340001
291,324,1,874805453
723,168,5,880498912
94,4,4,891721168
8,243,2,879361732
280,468,4,891702028
363,72,1,891496850
940,194,5,885921953
524,291,4,884627777
345,1074,3,884993890
128,506,4,879968125
59,679,4,888205714
129,303,3,883244011
13,455,3,882141425
518,222,5,876823597
663,1,4,889492679
407,223,4,891868745
431,322,4,877844559
85,692,3,879828490
500,274,3,883865807
425,403,4,878738548
347,17,4,881654635
247,100,3,893081395
535,482,4,879619107
145,105,2,875271442
755,887,3,882569845
890,132,5,882403045
293,485,3,888905948
569,13,3,879793847
774,739,2,888558187
908,209,3,879722694
711,8,5,879993707
298,430,5,884182657
181,303,1,878961749
125,479,4,879454386
896,557,3,887160426
757,562,3,888466737
766,484,4,891309391
10,178,5,877888677
186,263,3,879023571
246,356,2,884923047
825,406,2,889021208
90,302,5,891383319
807,427,4,892528427
749,58,3,878847988
486,235,2,879875370
903,293,4,891031226
90,216,5,891383626
577,111,4,880470604
823,90,4,878438552
315,428,4,879821120
391,264,1,877398704
126,878,5,887938392
503,582,5,880383064
627,27,3,879530762
108,748,3,879879662
793,240,4,875104565
279,638,4,875312441
339,192,5,891032438
371,176,4,877487135
338,479,5,879438250
825,866,4,880756376
393,1058,4,887746916
74,331,4,888333352
801,299,2,890333011
198,188,5,884208200
552,127,4,879221580
378,77,4,880056453
214,522,4,891544052
83,768,4,887665549
425,298,4,878738992
308,467,4,887737194
308,514,4,887738619
880,731,4,880175023
737,12,4,884314922
407,244,3,884614753
145,316,5,888396966
191,302,4,891560253
252,740,3,891456738
128,468,1,879968243
620,379,4,889987656
892,418,4,886610996
226,258,5,883888671
544,302,5,884795135
933,710,2,874938309
308,965,4,887738387
869,1163,2,884492238
209,127,5,883417589
897,708,2,879991226
496,228,1,876065588
727,366,3,883712397
563,257,5,880506596
498,486,2,881957431
59,429,4,888204597
618,385,4,891309163
561,48,4,885807547
698,428,1,886367955
92,826,2,886443534
868,566,1,877111394
116,1089,2,876453376
716,506,4,879794775
921,367,4,879381021
795,747,3,883252630
732,324,2,882590201
417,42,4,879647498
593,661,2,886193103
27,288,3,891543129
707,106,3,886288189
881,478,4,876537612
718,284,4,883349191
312,10,5,891699455
826,566,3,885690636
338,204,3,879438063
230,291,4,880484825
308,1118,4,887740500
466,128,2,890284819
787,748,4,888979606
675,937,1,889490151
70,257,4,884063946
454,568,4,888266906
506,489,4,874876651
897,501,5,879991566
648,758,2,884795447
301,546,4,882078228
54,820,3,880937992
393,576,3,889729938
60,152,4,883328033
375,233,4,886621985
77,519,5,884752874
286,411,2,876522133
855,60,3,879825528
295,235,4,879517943
336,998,1,877757062
486,100,5,879875465
393,802,3,889729420
218,712,3,877488902
447,278,3,878854810
398,135,3,875657802
172,425,1,875536591
880,385,4,880167843
312,57,5,891699599
342,152,4,874984341
70,189,4,884150202
538,42,1,877108077
69,742,3,882072956
267,980,3,878970578
126,243,5,887855342
615,937,2,879447530
592,168,5,882955825
711,720,3,879995077
879,596,2,887761380
599,1014,4,880951885
930,45,4,879535492
369,346,4,889427890
780,508,3,891363826
481,596,4,885828773
850,494,3,883195168
751,323,1,888871598
747,189,4,888639272
399,132,3,882343327
787,352,2,888979657
393,202,3,887746015
472,318,5,892791017
498,54,2,881961745
267,214,4,878972342
379,575,2,882044649
344,127,5,889814518
138,513,5,879024043
339,719,3,891036753
933,357,4,874853635
846,1018,4,883949421
82,118,3,878768510
805,240,3,881705350
13,778,3,886302694
660,38,2,891201842
326,210,3,879874964
299,461,3,878192601
387,201,5,886484631
95,671,3,880571045
75,756,2,884050309
901,932,4,877127021
576,475,1,887168978
680,515,4,876816268
367,413,4,876689879
201,527,3,884111360
70,230,4,884064269
149,321,2,883512856
648,1,5,882211109
268,205,5,875309859
88,301,4,891037618
7,619,3,891352831
303,518,4,879468581
709,939,4,879847082
887,609,4,881381207
109,202,5,880578632
349,10,5,879465569
87,274,4,879876734
758,607,5,881976032
653,1139,3,880153145
374,248,1,880393191
201,313,5,884110598
303,376,2,879543617
610,185,5,888703191
542,196,4,886533452
344,97,3,884901156
361,155,3,879441008
392,333,4,891037531
798,173,5,875656071
500,708,5,883873999
393,1531,4,889731794
19,294,3,885412034
488,182,3,891293734
758,1034,4,882054415
892,100,5,886607642
880,366,2,880242257
747,510,5,888639890
922,94,3,891449333
405,1195,1,885549590
586,22,3,884058708
91,135,4,891439302
1,143,1,875072631
846,423,4,883949335
896,210,4,887158332
158,1,4,880132443
250,183,4,878091870
128,66,3,879969329
916,569,2,880845606
541,423,3,883864985
763,658,3,878915600
498,1426,3,881959103
393,398,4,889731753
671,742,5,884035173
716,225,3,879794482
523,954,5,883702474
387,568,2,886483099
491,654,5,891189306
193,153,4,889125629
826,177,5,885690676
343,214,4,876406604
87,491,5,879877930
453,49,3,877561172
116,1258,2,876453376
82,140,3,878769668
58,199,4,891611501
569,117,3,879793847
894,311,4,880993317
472,288,5,875977682
151,198,4,879524472
298,208,5,884182867
405,920,1,885549746
655,21,2,888685787
653,436,1,880151673
198,682,3,884204709
415,479,4,879439610
267,121,3,878970681
125,83,4,879454345
879,222,4,887761460
715,173,5,875963998
160,127,5,876770168
323,288,3,878738827
399,444,1,882350733
189,238,5,893265683
196,242,3,881250949
860,262,4,874967063
178,12,5,882826162
916,781,3,880845451
295,47,5,879518166
334,4,3,891548345
919,25,4,875289113
476,959,3,883364433
497,3,4,879309715
543,161,4,877545356
429,188,4,882386566
589,879,4,883352654
886,168,4,876031573
524,508,5,884322047
660,546,2,891198588
450,765,3,882471362
399,564,3,882350899
469,603,5,879524376
401,892,1,891031867
699,1143,3,879146941
58,257,5,884304430
429,1220,3,882387233
138,318,5,879024183
201,1098,2,884112747
886,49,4,876032187
936,19,5,886832092
276,281,3,874787065
138,614,4,879024184
518,370,4,876823963
267,179,5,878972314
28,164,4,881960945
459,455,2,879563392
567,1131,4,882426601
457,241,3,882398086
119,924,4,874775535
504,75,4,887912568
184,515,5,889907599
201,587,4,884140975
28,573,4,881961842
405,80,1,885547557
70,507,4,884066886
216,356,3,880245125
495,637,3,888635995
44,228,5,883613334
92,89,5,875652981
374,872,5,880392268
190,1313,2,891033445
943,541,4,888639954
442,186,4,883388429
307,660,3,879205470
752,1105,3,891207983
248,69,1,884534695
835,234,5,891033857
286,455,1,889652378
833,552,3,875223976
684,781,3,878762183
782,354,2,891497698
759,756,4,875227922
233,197,5,877663303
854,423,4,882813963
537,569,2,886032183
481,507,4,885828773
382,171,3,875946639
60,234,4,883326463
894,290,2,880416285
406,511,5,879792811
749,635,1,878850703
343,735,5,876406576
592,589,5,882955825
407,176,4,875046427
864,69,5,888889863
892,25,4,886609828
846,133,4,883948534
862,480,5,879304761
339,1135,2,891033898
204,1022,5,892392078
18,451,3,880131297
399,655,3,882344372
846,238,5,883948377
104,1011,3,888465201
553,641,4,879948386
70,501,4,884067201
498,160,5,881958174
548,1014,4,891043932
435,176,5,884131627
901,172,5,877131205
529,984,4,882535353
730,151,4,880310371
844,71,3,877388040
308,708,4,887739863
328,1139,1,885049756
760,723,2,875669011
145,9,2,875270394
880,85,3,880174904
695,289,2,888806150
324,846,5,880575715
100,288,2,891374603
83,391,2,880308783
606,307,4,888334083
160,151,4,876769097
592,249,4,882608795
174,132,2,886439516
883,237,3,891717963
671,241,5,884035686
764,318,5,876244991
13,517,5,882139746
109,584,2,880581127
47,340,5,879439078
545,810,4,879899523
536,472,3,882319003
542,11,2,886533710
274,476,4,878945645
663,876,3,889491739
648,210,4,882213502
239,150,5,889179131
109,181,5,880563471
378,928,2,880044488
43,596,3,883955650
523,166,4,883701018
463,472,3,877385922
265,300,5,875320024
425,385,2,878738813
460,1380,3,882912469
655,1445,3,887427538
667,238,3,891035140
339,1,5,891032349
378,56,4,880045760
892,90,2,886610078
325,650,3,891478079
295,72,4,879518714
753,286,3,891399477
297,57,5,875239383
293,513,5,888905990
181,1255,1,878962086
782,1278,4,891499278
627,461,3,879530042
560,318,4,879975406
354,196,3,891218457
747,461,5,888639526
130,833,4,876251037
707,381,3,886286457
704,210,4,891397112
766,837,3,891309878
435,790,4,884133818
312,516,3,891699626
257,60,5,879547440
60,546,4,883326837
305,631,3,886324028
624,696,4,879793223
344,151,5,884899719
279,827,1,888426577
930,410,3,879534973
326,69,2,879874964
145,592,3,888398867
529,309,3,882535353
190,546,3,891626000
650,378,3,891383879
238,252,3,883576644
828,52,3,891037639
475,306,5,891451276
456,864,4,881371660
600,541,1,888451977
790,42,5,885156686
217,29,2,889070011
70,450,1,884064269
599,682,4,880951079
411,8,3,891035761
833,1029,1,875134940
503,1,5,879438233
267,228,5,878972434
132,1019,3,891278867
189,1404,5,893266325
345,26,3,884993555
833,108,2,875036102
436,441,3,887772060
450,91,4,887660763
606,530,4,880925074
454,196,2,881959778
611,340,5,891636192
427,258,4,879700792
632,228,3,879457157
854,125,3,882813099
374,96,4,880938870
265,742,5,875320542
622,248,4,882590420
85,660,4,879829618
763,157,4,878917467
279,482,4,875306613
504,1041,3,887910694
648,238,3,882213535
135,23,4,879857765
648,684,4,884882702
472,550,5,875983066
478,143,5,889396797
435,249,4,884134242
807,510,5,892529401
1,179,3,875072370
90,1048,4,891385132
658,952,2,875145926
834,762,4,890863072
893,161,5,874830122
373,153,5,877100354
625,200,3,892000686
757,207,2,888468632
330,133,5,876545625
892,516,5,886608263
627,245,4,879529556
329,297,4,891655868
738,1047,3,875351872
586,176,3,884061623
537,848,3,886030552
478,79,4,889388743
387,1128,4,886481033
904,88,3,879735710
711,143,5,879993236
454,185,2,881960265
805,382,4,881698258
642,931,4,885606857
916,557,4,880844527
451,306,2,879012684
804,32,3,879444352
747,1203,5,888639685
682,806,3,888523658
267,218,4,878972650
470,268,2,879178216
523,694,5,883703048
291,202,4,874871736
75,1047,3,884050979
115,48,5,881171203
825,405,5,880756442
927,125,4,879177298
293,65,3,888906945
99,282,3,885678753
90,1195,5,891384789
456,959,4,881375127
474,150,5,887915188
144,153,5,888105823
110,790,4,886989399
210,257,5,887730789
198,291,2,884205219
495,196,3,888632546
632,133,4,879457064
699,271,3,880695324
577,230,3,880474357
276,41,3,874792277
286,689,5,884583549
303,203,5,879467669
307,154,5,879282952
579,65,3,880951944
405,66,5,885547268
289,685,4,876789373
626,336,1,878771477
452,924,5,885816916
695,268,5,888805864
537,60,3,886031297
551,765,1,892785194
114,153,3,881309622
659,654,4,891384526
499,157,3,885599447
425,222,5,878738486
196,173,2,881251820
393,363,3,887745086
457,216,5,882396765
326,200,2,879877349
883,529,5,891693012
293,125,2,888905086
837,472,3,875722141
561,1015,2,885810060
456,282,3,881371694
365,25,4,891303950
20,243,4,879667799
943,185,2,888639370
427,359,5,879701253
749,686,4,878850429
263,269,4,891296842
537,727,2,886032245
125,399,3,892838509
912,132,5,875965981
90,354,3,891382240
368,96,3,889783678
556,481,5,882136441
875,421,4,876465335
470,258,4,879178216
779,118,5,875994324
59,99,4,888205033
592,409,1,882609056
881,117,5,876535796
642,720,5,885606787
14,663,5,879119651
818,288,5,891870364
794,221,4,891036222
311,433,3,884364931
936,20,5,886833795
894,331,4,881625708
398,502,3,875717717
650,525,3,891369954
516,310,4,891290565
30,50,3,875061066
374,24,3,880393553
535,269,4,879617063
247,50,5,893097024
445,144,3,890987569
287,56,5,875334759
269,1091,2,891451705
102,577,3,892993895
541,501,4,883874682
77,209,4,884752562
660,153,4,891200388
389,346,4,885681315
522,521,5,876961190
593,692,3,886193724
659,234,4,891384798
707,864,4,880060262
694,517,4,875727926
251,45,5,886271855
792,1164,3,877910629
373,941,4,877105563
716,837,4,879796475
532,22,5,892867296
279,764,3,888425981
738,222,4,875350913
429,2,3,882387599
474,203,5,887926059
43,588,4,883955745
244,628,4,880604346
764,531,5,876244991
130,1279,4,876251217
454,48,4,881960114
868,562,2,877112440
880,1049,3,892959087
919,815,2,875289533
393,1239,3,889729508
473,1143,4,878157242
604,48,5,883667946
655,257,3,887474020
244,153,4,880606069
788,230,3,880869754
440,312,5,891550404
422,334,4,877162682
270,872,5,876953827
388,276,2,886440608
334,347,3,891547445
104,124,2,888465226
10,467,4,877891904
256,187,3,882164444
308,132,3,887737891
655,363,3,887426770
932,516,5,891249877
156,205,3,888185735
819,327,4,879952656
474,530,5,887926271
517,1047,2,892659923
429,705,4,882384896
903,111,3,891031677
374,1,4,880392992
308,88,4,887740568
433,303,4,880585068
567,481,5,882426899
693,88,3,883975500
417,513,5,879647580
406,152,2,880131666
412,193,4,879717549
346,415,2,875265527
142,350,4,888639882
749,271,5,879788762
168,222,5,884287759
148,89,5,877398587
298,393,4,884183099
450,710,3,882468931
128,48,4,879967767
290,622,3,880474204
843,675,5,879443174
41,191,4,890687473
535,284,4,879619144
663,333,5,889491655
188,259,3,875071443
244,226,1,880602264
293,1041,2,888907674
308,152,5,887739292
85,479,4,879454951
660,403,3,891357371
290,234,3,880474451
805,1054,3,881705637
393,50,5,887743611
716,197,5,879794962
409,127,4,881106605
654,455,3,887863826
215,238,2,891435526
87,845,4,879876564
269,403,1,891448522
363,805,4,891497205
711,317,4,879993173
128,228,3,879969329
588,15,5,890015608
493,182,5,884130971
932,179,5,891249239
4,360,5,892002352
788,518,3,880869754
394,940,3,881059103
416,327,4,876696853
224,751,3,888081913
447,716,2,878856573
182,845,3,885613067
236,51,5,890116709
883,873,3,891695173
622,176,4,882669851
457,120,2,882551344
159,237,3,880485766
655,152,3,890887261
194,1107,3,879525624
882,191,5,879867694
490,1383,1,875428417
854,318,5,882813825
297,471,3,874954611
922,421,4,891448473
16,178,5,877719333
1,160,4,875072547
406,624,5,879793112
556,294,2,882135855
426,633,4,879444816
709,849,4,879848590
451,990,3,879012684
795,167,3,883254348
478,161,3,889396645
536,275,5,882318287
624,879,3,879792171
382,514,3,875946730
342,288,5,875318267
540,591,3,882157036
201,751,3,884110766
13,312,1,883670630
222,8,1,878182307
901,1605,5,877127052
805,428,5,881704337
480,462,4,891208520
474,1011,4,887916203
580,249,5,884125243
383,479,4,891192985
392,847,4,891039015
542,48,5,886533452
682,401,1,888522260
360,116,3,880354275
362,321,2,885019435
912,443,4,875966027
838,28,4,887065709
753,134,4,891402323
118,919,5,875385386
772,310,4,889028363
605,180,4,879424315
116,1253,2,876454109
354,558,4,891217082
643,928,4,891445660
389,302,5,879915633
804,127,3,879440947
919,367,4,875921085
194,232,2,879553731
798,588,4,875638447
277,619,4,879543801
76,60,4,875028007
577,186,4,880472153
13,674,3,882396955
567,168,5,882425736
756,1060,4,874831383
385,1286,3,879446952
847,426,2,878940485
305,204,2,886323998
554,405,4,876550654
95,596,2,879193651
406,117,4,879539824
401,501,2,891033184
409,518,1,881109347
312,459,4,891698365
488,321,3,891293152
870,959,4,875680046
386,833,3,877655195
916,206,3,880844597
102,153,2,892991376
102,568,2,888801232
627,597,3,879531557
835,610,5,891034401
846,233,5,883949547
378,217,3,880332683
535,1039,4,879618058
879,127,5,887761249
223,423,3,891550684
125,577,2,892839312
860,663,3,885991101
535,203,3,879619035
195,271,4,879488450
690,364,3,881178026
622,181,5,882592041
630,250,1,885666650
59,919,4,888203018
269,998,5,891451548
940,628,4,885921800
13,73,3,882141485
559,182,4,891035111
840,210,3,891204592
374,55,2,880394929
486,279,4,879874939
234,705,5,892318002
741,186,5,891455317
170,876,3,886190449
394,101,4,880886670
63,108,2,875748164
807,141,3,892684576
487,270,5,883440572
524,708,4,884636645
894,13,4,882404137
189,7,3,893264300
887,38,5,881381503
418,315,2,891282521
157,268,5,886889729
826,101,5,885690442
181,1390,1,878962052
806,324,2,882384513
659,423,4,891384414
128,56,3,879966785
936,301,3,886831637
259,176,4,874725386
363,82,3,891497047
499,482,2,885599182
495,219,4,888636992
308,89,5,887738057
279,364,4,891209077
345,33,4,884993069
305,251,5,886321764
20,118,4,879668442
537,1166,2,886031886
595,15,4,886921423
436,447,1,887769444
561,942,3,885809712
616,313,5,891224590
606,959,5,880927128
347,192,4,881653798
234,1455,2,892318158
230,121,4,880484998
25,127,3,885853030
805,406,1,881695445
115,1073,5,881171488
409,1194,5,881107750
758,388,3,882055289
843,227,3,879443908
29,300,3,882820897
291,293,5,874833668
543,1199,2,877542776
863,315,5,889288910
666,195,3,880314272
561,240,1,885810726
347,164,3,881654752
399,69,3,882342019
363,591,4,891499437
853,678,4,879365170
537,305,4,886028498
178,16,4,882823905
397,195,3,885350381
734,97,4,891022993
90,18,3,891383687
497,66,3,879362720
524,65,4,884636646
156,11,2,888185906
650,546,1,891382877
567,491,3,882426135
439,100,3,882892705
825,841,4,880756904
234,651,4,892078485
472,1248,4,875983427
256,1207,3,882164999
287,591,5,875334293
451,261,2,879012647
843,1039,3,879446215
387,204,2,886479771
542,501,4,886533562
634,286,5,877018125
504,372,4,887839195
647,173,5,876534131
721,518,2,877140221
701,19,5,891447164
790,298,5,884461849
377,316,4,891297001
387,187,4,886483049
279,871,4,875297410
327,81,4,887818904
870,939,3,879714066
194,523,5,879521596
915,302,4,891029965
810,342,5,890083580
933,569,1,874938850
883,224,4,891692683
797,328,2,879439136
645,50,4,892054824
417,158,2,879649389
187,735,4,879465532
90,889,3,891382731
840,588,4,891205321
13,265,4,882140038
197,651,5,891409839
291,72,4,875086090
633,195,4,875324997
437,614,5,880139951
57,252,2,883697807
268,179,4,875309258
807,505,3,892528110
249,144,4,879572567
409,633,4,881108126
548,313,5,891044304
504,451,1,887912584
58,480,3,884305220
436,347,4,887768398
268,77,2,875745453
936,235,3,886833099
660,99,2,891200704
637,873,1,882899608
460,1137,3,882912235
863,1127,4,889289157
66,286,1,883601089
837,16,2,875721793
21,990,2,874951039
280,1168,5,891702544
804,527,4,879441752
746,232,3,885075304
269,111,1,891446703
63,321,3,875746917
181,259,1,878961668
749,140,3,878847673
854,321,3,882811913
886,48,4,876031526
934,514,5,891191546
218,12,5,881288233
911,496,3,892838954
262,553,4,879795122
788,98,5,880868919
360,1,3,880354315
437,137,5,880140221
487,540,2,884050192
13,24,1,882397741
505,1063,3,889334334
210,219,3,887808581
1,64,5,875072404
128,732,4,879967047
790,664,3,885158235
798,945,3,875743518
666,185,4,880139466
393,294,4,887742145
940,9,3,885921687
344,273,4,884900677
514,19,4,875463128
406,151,2,879540051
216,9,4,880232637
320,405,4,884748774
110,332,3,886987287
312,837,4,891699426
486,591,4,879874662
543,919,2,874863549
72,402,4,880036824
666,511,4,880139120
617,774,1,883789635
190,148,4,891033742
279,1093,4,875298330
385,132,4,879446235
58,61,5,884305271
437,28,3,880140534
680,285,5,877075079
11,716,3,891905058
10,289,4,877886223
932,1021,4,891249146
181,948,1,878961474
125,401,4,892838656
740,300,4,879523187
125,709,3,879454891
447,762,3,878855139
381,647,4,892697133
405,212,1,885546445
659,218,4,891384798
617,480,4,883789179
543,947,4,877545605
514,380,4,875462965
216,147,4,880232787
916,257,3,880843401
870,475,5,875051100
457,695,3,882398345
76,1158,4,875028190
90,234,4,891383835
886,566,3,876033461
537,321,3,886028791
629,423,5,880117333
833,761,2,879818719
620,246,4,889987276
815,392,4,878697163
308,65,3,887738301
259,293,4,883371861
306,289,3,876503793
537,176,2,886031606
660,121,2,891197954
603,313,5,891956091
201,216,4,884111360
405,31,1,885548579
543,831,2,876718718
655,594,3,887430778
54,291,1,891898613
371,177,4,877487135
221,568,4,875246398
618,82,4,891308704
64,97,3,889738085
695,995,4,888806150
85,642,4,882995615
854,222,4,882812492
307,172,5,879283786
776,635,4,892920403
221,231,4,875246359
221,1035,3,875246124
878,204,2,880869911
804,174,5,879441476
551,1035,2,892778244
308,72,4,887740451
713,539,3,888882085
48,174,5,879434723
488,742,4,891295023
255,264,2,883215829
843,97,3,879447377
326,427,4,879875483
17,269,4,885165619
7,568,5,891352261
761,50,5,876189795
756,300,4,874826502
295,22,4,879517372
224,322,2,888082013
221,469,3,875245481
540,596,4,882157126
924,276,2,884371386
435,284,2,884132898
446,340,2,879786691
766,91,5,891310125
768,742,3,880136033
608,478,3,880403606
327,328,2,887743600
707,9,5,880059647
918,972,5,891988054
299,276,4,877877691
900,405,3,877833364
21,439,1,874951820
805,322,2,879971215
106,223,4,881450440
655,382,3,887427131
101,117,4,877136067
727,1218,4,883712068
838,187,3,887067019
534,455,5,877807816
181,1164,3,878962464
538,238,5,877110174
78,25,3,879633785
830,925,4,892502651
29,302,4,882820663
758,218,4,881977487
186,148,4,891719774
349,411,4,879466232
863,1680,2,889289570
305,289,4,886308064
890,237,3,882575209
787,751,4,888979235
576,471,4,886986237
423,286,4,891394632
608,1039,5,880406552
666,566,3,880314500
405,379,1,885548475
528,427,4,886813104
246,409,2,884923372
815,159,3,878694306
199,678,1,883782636
524,32,4,884634679
504,106,3,887831879
523,1022,4,883699629
291,565,2,874867852
600,38,3,888452491
660,144,3,891199856
896,239,4,887158165
145,763,4,875271047
621,385,5,874963797
432,313,4,889415763
318,208,4,884495664
666,291,3,880313640
592,98,5,882955918
336,290,3,877756934
455,550,4,879112700
102,403,3,888801812
398,133,3,875726786
13,901,1,883670672
360,483,5,880355527
806,131,4,882390496
276,207,4,874795988
663,351,2,889491919
216,28,4,880244902
96,64,5,884403336
144,470,2,888105993
97,82,4,884239552
551,157,4,892782765
312,23,4,891698613
527,324,3,879455415
399,182,4,882342570
536,713,4,882318741
752,323,1,891208261
159,96,4,884360539
655,584,3,887429171
907,100,5,880158712
490,292,3,875428185
234,199,5,892079040
546,294,1,885139779
710,1039,4,882063736
506,231,3,874873847
701,750,5,891446588
537,116,3,886029841
437,420,3,881002191
450,612,4,882396564
151,385,3,879542775
402,455,3,876266886
503,205,4,880472344
363,569,2,891498259
321,705,3,879439812
660,652,4,891200370
435,50,5,884132515
371,357,5,877487751
862,45,4,879304721
567,248,4,882427273
303,90,4,879485111
698,988,1,886365802
346,161,3,874950413
399,62,3,882348876
743,302,5,881277267
234,546,1,891227851
937,258,4,876762200
268,810,2,875744388
806,197,4,882387728
925,561,3,884718100
707,427,4,886285907
398,837,4,875718614
280,239,3,891701344
615,208,4,879449130
23,216,4,874787204
493,1016,4,884130550
796,196,5,892675693
577,829,3,880470884
354,1197,3,891219490
642,156,1,886454965
269,217,2,891451610
59,209,5,888204965
346,11,4,874948174
323,121,3,878739618
385,654,5,879442085
757,561,2,888467380
213,756,2,878955319
828,904,3,891618316
49,91,5,888066979
262,56,4,879792027
283,1487,2,879297867
878,234,1,880872619
839,7,2,875751992
287,201,5,875334962
907,120,4,880159562
548,546,4,891415815
860,339,3,882831410
130,79,5,875217392
76,258,3,875027206
480,203,4,891208520
665,538,4,884290143
253,751,3,891627815
672,476,5,879789462
445,87,3,890988205
313,100,5,891013681
291,38,3,874834914
707,640,2,886287471
392,511,5,891038945
447,85,4,878856526
645,746,4,892054683
574,315,3,891278860
892,192,5,886608473
243,83,4,879988184
533,823,4,879192901
650,218,3,891370065
433,205,3,880585730
342,1528,3,875318585
533,371,3,879439488
582,181,4,882961301
1,135,4,875072404
244,554,3,880608733
334,130,4,891545318
49,367,3,888069117
595,762,4,886922069
805,225,1,881705892
887,240,5,881378972
916,642,3,880845227
200,570,4,884130484
557,246,5,880485693
429,1012,3,882385963
265,151,2,875320661
417,1091,3,879648435
35,328,3,875459046
10,589,5,877891905
802,484,3,875985239
222,161,4,878182279
188,566,5,875074200
7,22,5,891351121
887,969,5,881379954
189,313,2,893263960
130,752,5,888211864
483,480,3,878953862
392,1160,2,891038137
833,405,3,875038395
823,209,4,878438379
537,117,2,886030011
206,1431,1,888180018
885,174,5,885715780
213,180,5,878956047
664,230,3,876526659
246,195,3,884921138
705,79,5,883428028
542,12,4,886533774
297,89,4,875239125
454,289,3,881958783
297,423,3,875240237
933,164,2,874854461
236,176,2,890115933
526,283,3,885682400
887,699,1,881379566
703,864,2,875242912
826,1409,2,885690442
635,269,5,878878587
913,8,2,880825916
805,106,5,881695968
555,118,4,879962569
648,498,3,884368130
798,951,3,875639767
537,684,3,886030738
630,121,4,885666823
757,931,2,888445150
396,455,2,884646582
892,578,4,886609469
916,23,4,880843997
924,1400,4,886327641
896,15,3,887158900
655,1538,3,887425498
465,179,3,883531325
210,154,4,887730341
94,155,2,891723807
896,1208,3,887160339
13,70,3,882140691
10,129,4,877891966
496,38,2,876068615
847,404,3,878940732
230,216,4,880484444
372,436,5,876869445
438,300,4,879867960
588,307,4,890014887
20,288,1,879667584
659,664,4,891386380
892,155,2,886609435
118,176,5,875384793
279,862,5,875313646
